Date,BAB
10/26/1976,970.7055237
10/27/1976,971.8736704
10/28/1976,975.5994622
10/29/1976,972.7781485
11/1/1976,975.3478805
11/3/1976,976.6086697
11/4/1976,970.349215
11/5/1976,975.2437696
11/8/1976,980.4261503
11/9/1976,981.3611711
11/10/1976,983.8312518
11/11/1976,980.2412868
11/12/1976,981.6372781
11/15/1976,978.511343
11/16/1976,977.6025351
11/17/1976,974.7051299
11/18/1976,970.7429974
11/19/1976,971.7351727
11/22/1976,972.6966857
11/23/1976,976.7944737
11/24/1976,973.7491291
11/26/1976,974.2996765
11/29/1976,976.0742411
11/30/1976,977.4690164
12/1/1976,976.8251906
12/2/1976,979.6679412
12/3/1976,978.1627139
12/6/1976,975.6809158
12/7/1976,977.7641358
12/8/1976,977.4072648
12/9/1976,979.2239214
12/10/1976,979.1174861
12/13/1976,980.6439022
12/14/1976,983.148518
12/15/1976,985.3719639
12/16/1976,985.5814605
12/17/1976,989.3254124
12/20/1976,994.4120335
12/21/1976,994.2421639
12/22/1976,993.7283773
12/23/1976,998.178879
12/27/1976,999.0551126
12/28/1976,1001.512207
12/29/1976,1004.725038
12/30/1976,1005.93716
12/31/1976,1007.88525
1/3/1977,1009.328982
1/4/1977,1013.311778
1/5/1977,1017.732853
1/6/1977,1018.732835
1/7/1977,1021.335565
1/10/1977,1022.632517
1/11/1977,1027.69285
1/12/1977,1029.479025
1/13/1977,1028.211769
1/14/1977,1030.528254
1/17/1977,1033.431403
1/18/1977,1036.064732
1/19/1977,1034.700243
1/20/1977,1038.730249
1/21/1977,1038.118343
1/24/1977,1041.629509
1/25/1977,1042.908878
1/26/1977,1046.486804
1/27/1977,1048.307568
1/28/1977,1048.069246
1/31/1977,1049.146088
2/1/1977,1048.149826
2/2/1977,1047.962696
2/3/1977,1052.322018
2/4/1977,1052.437227
2/7/1977,1055.267861
2/8/1977,1057.241168
2/9/1977,1059.563802
2/10/1977,1057.934748
2/11/1977,1059.878051
2/14/1977,1059.030958
2/15/1977,1059.168487
2/16/1977,1061.411548
2/17/1977,1064.669938
2/18/1977,1066.687071
2/22/1977,1069.278992
2/23/1977,1070.562219
2/24/1977,1075.099898
2/25/1977,1074.497422
2/28/1977,1075.254797
3/1/1977,1071.946908
3/2/1977,1075.368987
3/3/1977,1074.146879
3/4/1977,1075.141781
3/7/1977,1077.602141
3/8/1977,1080.258605
3/9/1977,1083.428219
3/10/1977,1083.388158
3/11/1977,1081.208486
3/14/1977,1079.960704
3/15/1977,1078.548283
3/16/1977,1080.846281
3/17/1977,1081.810447
3/18/1977,1083.719195
3/21/1977,1085.968795
3/22/1977,1085.272509
3/23/1977,1087.829923
3/24/1977,1085.792114
3/25/1977,1087.081318
3/28/1977,1087.056081
3/29/1977,1084.372343
3/30/1977,1089.652693
3/31/1977,1088.087317
4/1/1977,1086.652339
4/4/1977,1090.42834
4/5/1977,1090.834783
4/6/1977,1090.703953
4/7/1977,1091.056347
4/11/1977,1091.76055
4/12/1977,1088.147775
4/13/1977,1087.889792
4/14/1977,1083.949712
4/15/1977,1084.993436
4/18/1977,1089.27202
4/19/1977,1089.532437
4/20/1977,1088.005401
4/21/1977,1093.001021
4/22/1977,1099.197372
4/25/1977,1103.128744
4/26/1977,1101.749091
4/27/1977,1100.277132
4/28/1977,1100.859579
4/29/1977,1099.664587
5/2/1977,1100.779701
5/3/1977,1100.534236
5/4/1977,1097.506843
5/5/1977,1099.690975
5/6/1977,1101.280725
5/9/1977,1102.994211
5/10/1977,1100.859008
5/11/1977,1103.166926
5/12/1977,1103.971953
5/13/1977,1102.21674
5/16/1977,1100.975307
5/17/1977,1101.758033
5/18/1977,1101.271253
5/19/1977,1104.326648
5/20/1977,1105.724456
5/23/1977,1110.803773
5/24/1977,1111.018002
5/25/1977,1112.482505
5/26/1977,1109.652225
5/27/1977,1110.348241
5/31/1977,1111.023416
6/1/1977,1107.385748
6/2/1977,1106.289518
6/3/1977,1103.35428
6/6/1977,1104.021138
6/7/1977,1100.249857
6/8/1977,1098.44214
6/9/1977,1098.243668
6/10/1977,1097.874526
6/13/1977,1099.047642
6/14/1977,1097.660503
6/15/1977,1101.100981
6/16/1977,1098.667595
6/17/1977,1099.263678
6/20/1977,1098.988982
6/21/1977,1101.509528
6/22/1977,1103.246793
6/23/1977,1100.39343
6/24/1977,1101.05594
6/27/1977,1104.233878
6/28/1977,1107.098655
6/29/1977,1108.045124
6/30/1977,1108.342218
7/1/1977,1110.096999
7/5/1977,1110.754029
7/6/1977,1114.50568
7/7/1977,1112.528575
7/8/1977,1114.813503
7/11/1977,1118.002517
7/12/1977,1121.499625
7/13/1977,1122.669946
7/15/1977,1124.036727
7/18/1977,1126.362888
7/19/1977,1127.215729
7/20/1977,1129.113853
7/21/1977,1131.290069
7/22/1977,1132.443048
7/25/1977,1136.092937
7/26/1977,1139.081914
7/27/1977,1144.765563
7/28/1977,1140.76693
7/29/1977,1140.546219
8/1/1977,1141.860266
8/2/1977,1145.114094
8/3/1977,1143.673812
8/4/1977,1140.349142
8/5/1977,1142.291748
8/8/1977,1143.366521
8/9/1977,1142.03224
8/10/1977,1137.71512
8/11/1977,1140.374769
8/12/1977,1141.318863
8/15/1977,1139.44682
8/16/1977,1142.208342
8/17/1977,1142.192397
8/18/1977,1142.091791
8/19/1977,1144.393527
8/22/1977,1142.984941
8/23/1977,1143.295921
8/24/1977,1142.805745
8/25/1977,1145.851212
8/26/1977,1145.246094
8/29/1977,1142.520593
8/30/1977,1145.029171
8/31/1977,1144.004011
9/1/1977,1142.293787
9/2/1977,1141.980488
9/6/1977,1144.864875
9/7/1977,1144.50471
9/8/1977,1148.06996
9/9/1977,1149.114849
9/12/1977,1149.282215
9/13/1977,1149.406206
9/14/1977,1147.554958
9/15/1977,1147.693944
9/16/1977,1150.345652
9/19/1977,1152.71927
9/20/1977,1152.679822
9/21/1977,1156.243432
9/22/1977,1153.778323
9/23/1977,1153.270203
9/26/1977,1150.685055
9/27/1977,1149.889921
9/28/1977,1150.581553
9/29/1977,1149.116426
9/30/1977,1149.085226
10/3/1977,1151.854221
10/4/1977,1153.302272
10/5/1977,1152.438319
10/6/1977,1152.788951
10/7/1977,1154.310972
10/10/1977,1156.548379
10/11/1977,1160.877087
10/12/1977,1161.182775
10/13/1977,1158.691777
10/14/1977,1157.094337
10/17/1977,1158.289674
10/18/1977,1158.312649
10/19/1977,1159.914227
10/20/1977,1157.185343
10/21/1977,1156.882194
10/24/1977,1162.895299
10/25/1977,1160.627354
10/26/1977,1153.617365
10/27/1977,1151.359968
10/28/1977,1150.257332
10/31/1977,1152.703742
11/1/1977,1155.16519
11/2/1977,1153.878497
11/3/1977,1151.07122
11/4/1977,1148.37003
11/7/1977,1145.504016
11/8/1977,1145.422504
11/9/1977,1143.175698
11/10/1977,1137.751464
11/11/1977,1139.665717
11/14/1977,1145.059776
11/15/1977,1141.574083
11/16/1977,1143.609793
11/17/1977,1143.30583
11/18/1977,1143.534212
11/21/1977,1146.602882
11/22/1977,1149.210338
11/23/1977,1149.948821
11/25/1977,1148.951715
11/28/1977,1155.129918
11/29/1977,1161.836831
11/30/1977,1156.999721
12/1/1977,1158.712858
12/2/1977,1160.398572
12/5/1977,1165.63575
12/6/1977,1173.307946
12/7/1977,1169.077437
12/8/1977,1171.415425
12/9/1977,1169.258699
12/12/1977,1172.563611
12/13/1977,1175.511556
12/14/1977,1174.555783
12/15/1977,1179.214815
12/16/1977,1180.325112
12/19/1977,1185.603349
12/20/1977,1185.460902
12/21/1977,1181.356221
12/22/1977,1179.463539
12/23/1977,1179.288342
12/27/1977,1181.820974
12/28/1977,1182.000465
12/29/1977,1181.392742
12/30/1977,1184.630053
1/3/1978,1190.503433
1/4/1978,1188.436576
1/5/1978,1193.284871
1/6/1978,1193.664383
1/9/1978,1192.19784
1/10/1978,1191.530977
1/11/1978,1190.605127
1/12/1978,1185.113319
1/13/1978,1186.038308
1/16/1978,1187.133784
1/17/1978,1184.16624
1/18/1978,1183.092424
1/19/1978,1182.531255
1/20/1978,1181.858562
1/23/1978,1187.480824
1/24/1978,1188.675752
1/25/1978,1186.545255
1/26/1978,1189.610464
1/27/1978,1190.17562
1/30/1978,1186.793296
1/31/1978,1188.752772
2/1/1978,1184.458562
2/2/1978,1185.469591
2/3/1978,1187.032454
2/6/1978,1188.16909
2/7/1978,1186.663248
2/8/1978,1188.259948
2/9/1978,1192.295349
2/10/1978,1195.519679
2/13/1978,1198.196113
2/14/1978,1200.501245
2/15/1978,1201.775182
2/16/1978,1204.001229
2/17/1978,1202.16655
2/21/1978,1202.887449
2/22/1978,1201.653057
2/23/1978,1199.151581
2/24/1978,1197.287298
2/27/1978,1204.687063
2/28/1978,1206.644102
3/1/1978,1205.516895
3/2/1978,1202.63678
3/3/1978,1200.03844
3/6/1978,1203.760294
3/7/1978,1203.331123
3/8/1978,1203.128903
3/9/1978,1204.455216
3/10/1978,1201.962361
3/13/1978,1207.505236
3/14/1978,1206.214251
3/15/1978,1207.846528
3/16/1978,1205.430148
3/17/1978,1203.637635
3/20/1978,1208.061731
3/21/1978,1215.069386
3/22/1978,1217.240177
3/23/1978,1218.675309
3/27/1978,1223.01839
3/28/1978,1218.623942
3/29/1978,1217.9562
3/30/1978,1221.201441
3/31/1978,1226.125561
4/3/1978,1233.145849
4/4/1978,1231.063559
4/5/1978,1231.009467
4/6/1978,1233.128852
4/7/1978,1236.066295
4/10/1978,1239.782241
4/11/1978,1241.532183
4/12/1978,1243.665455
4/13/1978,1242.530298
4/14/1978,1240.833182
4/17/1978,1245.016071
4/18/1978,1251.518365
4/19/1978,1251.115172
4/20/1978,1252.958371
4/21/1978,1253.537143
4/24/1978,1252.662838
4/25/1978,1255.847163
4/26/1978,1258.314854
4/27/1978,1265.613167
4/28/1978,1265.090896
5/1/1978,1265.850912
5/2/1978,1266.876648
5/3/1978,1269.819135
5/4/1978,1267.993857
5/5/1978,1266.623926
5/8/1978,1270.190699
5/9/1978,1269.38524
5/10/1978,1268.301576
5/11/1978,1264.419837
5/12/1978,1262.65847
5/15/1978,1262.942309
5/16/1978,1266.398906
5/17/1978,1269.224397
5/18/1978,1275.379876
5/19/1978,1276.196672
5/22/1978,1274.2125
5/23/1978,1280.884703
5/24/1978,1283.979387
5/25/1978,1286.373935
5/26/1978,1289.631813
5/30/1978,1289.184042
5/31/1978,1292.820806
6/1/1978,1291.224484
6/2/1978,1287.604879
6/5/1978,1282.639466
6/6/1978,1288.568108
6/7/1978,1291.314162
6/8/1978,1293.712515
6/9/1978,1297.710065
6/12/1978,1303.25098
6/13/1978,1302.880128
6/14/1978,1306.729567
6/15/1978,1311.557269
6/16/1978,1319.240057
6/19/1978,1319.761234
6/20/1978,1321.037575
6/21/1978,1320.076698
6/22/1978,1318.952232
6/23/1978,1317.763857
6/26/1978,1324.211924
6/27/1978,1319.107667
6/28/1978,1317.18568
6/29/1978,1315.745907
6/30/1978,1320.23478
7/3/1978,1323.209551
7/5/1978,1327.911471
7/6/1978,1324.966229
7/7/1978,1319.639927
7/10/1978,1317.237822
7/11/1978,1317.299095
7/12/1978,1315.514765
7/13/1978,1315.916304
7/14/1978,1312.713104
7/17/1978,1314.13628
7/18/1978,1319.127241
7/19/1978,1316.316765
7/20/1978,1319.231515
7/21/1978,1326.533199
7/24/1978,1327.727981
7/25/1978,1326.25156
7/26/1978,1324.481828
7/27/1978,1324.397538
7/28/1978,1324.747285
7/31/1978,1324.694929
8/1/1978,1327.661353
8/2/1978,1320.22367
8/3/1978,1326.903046
8/4/1978,1331.553554
8/7/1978,1336.1689
8/8/1978,1333.626866
8/9/1978,1336.981244
8/10/1978,1342.424897
8/11/1978,1342.853972
8/14/1978,1344.422854
8/15/1978,1347.663921
8/16/1978,1345.385692
8/17/1978,1350.413558
8/18/1978,1354.973203
8/21/1978,1366.976827
8/22/1978,1366.027087
8/23/1978,1366.506754
8/24/1978,1368.89896
8/25/1978,1370.846024
8/28/1978,1378.177599
8/29/1978,1380.369365
8/30/1978,1375.209694
8/31/1978,1382.66132
9/1/1978,1381.793183
9/5/1978,1381.312294
9/6/1978,1381.920055
9/7/1978,1382.587558
9/8/1978,1380.337719
9/11/1978,1389.568577
9/12/1978,1397.743766
9/13/1978,1406.071766
9/14/1978,1413.995062
9/15/1978,1420.671904
9/18/1978,1421.715736
9/19/1978,1420.199809
9/20/1978,1421.181301
9/21/1978,1415.348123
9/22/1978,1414.033338
9/25/1978,1413.095699
9/26/1978,1408.142815
9/27/1978,1415.858532
9/28/1978,1412.888043
9/29/1978,1415.085939
10/2/1978,1414.842883
10/3/1978,1420.984641
10/4/1978,1420.783596
10/5/1978,1422.023815
10/6/1978,1422.830388
10/9/1978,1421.254076
10/10/1978,1425.097555
10/11/1978,1425.988752
10/12/1978,1431.484858
10/13/1978,1435.301154
10/16/1978,1446.118424
10/17/1978,1447.076565
10/18/1978,1443.395113
10/19/1978,1441.266007
10/20/1978,1432.252646
10/23/1978,1412.148571
10/24/1978,1407.265651
10/25/1978,1404.115965
10/26/1978,1406.466882
10/27/1978,1404.269675
10/30/1978,1360.911457
10/31/1978,1361.900561
11/1/1978,1316.529387
11/2/1978,1322.605101
11/3/1978,1322.165803
11/6/1978,1328.594257
11/7/1978,1334.577031
11/8/1978,1325.918804
11/9/1978,1328.266208
11/10/1978,1327.911218
11/13/1978,1339.003013
11/14/1978,1339.443242
11/15/1978,1331.612037
11/16/1978,1320.540555
11/17/1978,1313.527021
11/20/1978,1307.052998
11/21/1978,1309.633959
11/22/1978,1303.68936
11/24/1978,1301.541122
11/27/1978,1301.315162
11/28/1978,1308.692148
11/29/1978,1314.246489
11/30/1978,1304.708824
12/1/1978,1292.827669
12/4/1978,1297.486204
12/5/1978,1289.802433
12/6/1978,1295.589024
12/7/1978,1302.137198
12/8/1978,1307.593277
12/11/1978,1305.427324
12/12/1978,1312.947666
12/13/1978,1315.676486
12/14/1978,1314.994942
12/15/1978,1320.262128
12/18/1978,1327.281979
12/19/1978,1320.803791
12/20/1978,1310.834784
12/21/1978,1308.146489
12/22/1978,1297.729162
12/26/1978,1296.430073
12/27/1978,1304.21989
12/28/1978,1306.860629
12/29/1978,1308.265714
1/2/1979,1303.512231
1/3/1979,1293.256424
1/4/1979,1291.811179
1/5/1979,1290.305868
1/8/1979,1297.594202
1/9/1979,1294.140571
1/10/1979,1304.533983
1/11/1979,1304.977914
1/12/1979,1305.590439
1/15/1979,1305.635769
1/16/1979,1320.700017
1/17/1979,1320.319184
1/18/1979,1318.357364
1/19/1979,1319.490924
1/22/1979,1323.704041
1/23/1979,1325.427191
1/24/1979,1335.289599
1/25/1979,1334.091287
1/26/1979,1337.113475
1/29/1979,1339.720616
1/30/1979,1346.869511
1/31/1979,1355.284565
2/1/1979,1353.739225
2/2/1979,1356.530716
2/5/1979,1366.635565
2/6/1979,1363.866388
2/7/1979,1367.090861
2/8/1979,1361.892634
2/9/1979,1361.336141
2/12/1979,1358.829604
2/13/1979,1356.040161
2/14/1979,1359.908563
2/15/1979,1359.71469
2/16/1979,1359.481047
2/20/1979,1359.10622
2/21/1979,1365.043768
2/22/1979,1366.033634
2/23/1979,1367.398429
2/26/1979,1365.509591
2/27/1979,1375.276604
2/28/1979,1369.781293
3/1/1979,1363.032929
3/2/1979,1362.054454
3/5/1979,1358.010487
3/6/1979,1361.601567
3/7/1979,1357.525781
3/8/1979,1352.743982
3/9/1979,1356.636477
3/12/1979,1354.327356
3/13/1979,1355.534369
3/14/1979,1355.934345
3/15/1979,1350.962396
3/16/1979,1348.730481
3/19/1979,1350.192181
3/20/1979,1354.426427
3/21/1979,1349.275998
3/22/1979,1351.643972
3/23/1979,1354.896947
3/26/1979,1356.886028
3/27/1979,1349.52715
3/28/1979,1354.097396
3/29/1979,1350.491474
3/30/1979,1351.160327
4/2/1979,1354.994946
4/3/1979,1344.106496
4/4/1979,1346.368463
4/5/1979,1345.830245
4/6/1979,1349.905616
4/9/1979,1350.843958
4/10/1979,1350.680413
4/11/1979,1356.942045
4/12/1979,1361.513297
4/16/1979,1367.11726
4/17/1979,1366.74762
4/18/1979,1362.897018
4/19/1979,1368.928479
4/20/1979,1366.250879
4/23/1979,1367.477968
4/24/1979,1366.912261
4/25/1979,1366.479434
4/26/1979,1369.052577
4/27/1979,1365.789199
4/30/1979,1366.568108
5/1/1979,1364.096335
5/2/1979,1366.926242
5/3/1979,1368.604947
5/4/1979,1375.211619
5/7/1979,1386.478963
5/8/1979,1375.834134
5/9/1979,1370.858065
5/10/1979,1378.879043
5/11/1979,1373.821096
5/14/1979,1375.273352
5/15/1979,1374.545923
5/16/1979,1371.523114
5/17/1979,1364.024505
5/18/1979,1367.390434
5/21/1979,1366.575698
5/22/1979,1364.843742
5/23/1979,1369.887845
5/24/1979,1366.33007
5/25/1979,1363.740315
5/29/1979,1363.55984
5/30/1979,1369.163964
5/31/1979,1364.645118
6/1/1979,1365.522165
6/4/1979,1367.261234
6/5/1979,1358.413954
6/6/1979,1358.282459
6/7/1979,1357.057143
6/8/1979,1359.387505
6/11/1979,1360.47129
6/12/1979,1359.244594
6/13/1979,1362.051381
6/14/1979,1364.539147
6/15/1979,1365.935471
6/18/1979,1373.180107
6/19/1979,1373.669299
6/20/1979,1374.955809
6/21/1979,1372.000318
6/22/1979,1371.781268
6/25/1979,1379.043851
6/26/1979,1385.448463
6/27/1979,1381.752297
6/28/1979,1382.60027
6/29/1979,1387.013812
7/2/1979,1395.576247
7/3/1979,1393.484188
7/5/1979,1392.219718
7/6/1979,1391.850759
7/9/1979,1393.48075
7/10/1979,1403.11435
7/11/1979,1405.71165
7/12/1979,1408.730298
7/13/1979,1408.990345
7/16/1979,1408.427011
7/17/1979,1419.840272
7/18/1979,1417.501411
7/19/1979,1417.217604
7/20/1979,1419.534125
7/23/1979,1420.061193
7/24/1979,1417.857784
7/25/1979,1411.000358
7/26/1979,1411.645755
7/27/1979,1410.156519
7/30/1979,1409.552611
7/31/1979,1408.572058
8/1/1979,1409.075178
8/2/1979,1411.431394
8/3/1979,1414.34815
8/6/1979,1414.365609
8/7/1979,1411.655166
8/8/1979,1416.231946
8/9/1979,1418.3874
8/10/1979,1414.255701
8/13/1979,1411.308393
8/14/1979,1413.525275
8/15/1979,1411.642242
8/16/1979,1421.171888
8/17/1979,1423.753484
8/20/1979,1422.256557
8/21/1979,1421.841573
8/22/1979,1420.26243
8/23/1979,1426.986472
8/24/1979,1427.599091
8/27/1979,1427.309562
8/28/1979,1429.324555
8/29/1979,1430.156515
8/30/1979,1433.960856
8/31/1979,1435.30821
9/4/1979,1447.031396
9/5/1979,1445.859233
9/6/1979,1440.339445
9/7/1979,1433.687671
9/10/1979,1432.261035
9/11/1979,1441.059278
9/12/1979,1436.112736
9/13/1979,1434.777585
9/14/1979,1427.036342
9/17/1979,1434.855823
9/18/1979,1439.101478
9/19/1979,1434.327126
9/20/1979,1427.303333
9/21/1979,1431.639523
9/24/1979,1438.839845
9/25/1979,1435.278804
9/26/1979,1434.918367
9/27/1979,1436.53336
9/28/1979,1441.749518
10/1/1979,1444.753373
10/2/1979,1437.197474
10/3/1979,1431.898466
10/4/1979,1428.014002
10/5/1979,1429.90924
10/8/1979,1444.667652
10/9/1979,1450.170528
10/10/1979,1419.847914
10/11/1979,1408.782063
10/12/1979,1412.512473
10/15/1979,1411.248039
10/16/1979,1408.094229
10/17/1979,1406.082737
10/18/1979,1404.864064
10/19/1979,1410.340546
10/22/1979,1398.772695
10/23/1979,1389.376565
10/24/1979,1382.810384
10/25/1979,1382.631331
10/26/1979,1378.494865
10/29/1979,1376.347543
10/30/1979,1366.633232
10/31/1979,1372.878316
11/1/1979,1364.648715
11/2/1979,1364.161873
11/5/1979,1367.593159
11/6/1979,1372.008897
11/7/1979,1377.285102
11/8/1979,1368.121153
11/9/1979,1360.055255
11/12/1979,1350.518853
11/13/1979,1356.139144
11/14/1979,1349.220288
11/15/1979,1345.02409
11/16/1979,1351.72044
11/19/1979,1349.901104
11/20/1979,1355.398072
11/21/1979,1348.330353
11/23/1979,1340.979111
11/26/1979,1334.227517
11/27/1979,1343.637874
11/28/1979,1340.616167
11/29/1979,1345.465881
11/30/1979,1351.106704
12/3/1979,1356.419873
12/4/1979,1355.057255
12/5/1979,1358.030307
12/6/1979,1350.339498
12/7/1979,1354.508803
12/10/1979,1356.517874
12/11/1979,1359.594513
12/12/1979,1359.911641
12/13/1979,1360.656132
12/14/1979,1354.908532
12/17/1979,1350.32891
12/18/1979,1356.389249
12/19/1979,1353.91482
12/20/1979,1349.89917
12/21/1979,1356.07187
12/24/1979,1357.03964
12/26/1979,1358.262722
12/27/1979,1359.337495
12/28/1979,1360.641535
12/31/1979,1362.632684
1/2/1980,1378.376581
1/3/1980,1373.567236
1/4/1980,1356.581222
1/7/1980,1356.566449
1/8/1980,1348.390506
1/9/1980,1357.634196
1/10/1980,1353.966671
1/11/1980,1358.9191
1/14/1980,1366.273811
1/15/1980,1369.582717
1/16/1980,1375.182555
1/17/1980,1380.426221
1/18/1980,1382.181863
1/21/1980,1380.853646
1/22/1980,1386.206828
1/23/1980,1379.986236
1/24/1980,1384.700079
1/25/1980,1382.518169
1/28/1980,1378.091011
1/29/1980,1390.016915
1/30/1980,1383.501723
1/31/1980,1398.423372
2/1/1980,1393.96143
2/4/1980,1397.726401
2/5/1980,1392.669024
2/6/1980,1392.624514
2/7/1980,1397.277237
2/8/1980,1400.341924
2/11/1980,1406.69224
2/12/1980,1403.232174
2/13/1980,1405.222746
2/14/1980,1410.721974
2/15/1980,1409.261551
2/19/1980,1403.363224
2/20/1980,1394.838847
2/21/1980,1399.134965
2/22/1980,1393.483507
2/25/1980,1393.726845
2/26/1980,1385.139356
2/27/1980,1386.565248
2/28/1980,1380.062009
2/29/1980,1376.717787
3/3/1980,1379.878929
3/4/1980,1373.248545
3/5/1980,1377.535577
3/6/1980,1370.85488
3/7/1980,1362.034925
3/10/1980,1362.81513
3/11/1980,1352.936901
3/12/1980,1352.331821
3/13/1980,1352.063467
3/14/1980,1348.463547
3/17/1980,1359.683778
3/18/1980,1342.909091
3/19/1980,1342.653555
3/20/1980,1344.16167
3/21/1980,1342.64943
3/24/1980,1350.574642
3/25/1980,1345.335758
3/26/1980,1345.247969
3/27/1980,1339.797389
3/28/1980,1313.97681
3/31/1980,1311.830332
4/1/1980,1312.28982
4/2/1980,1310.048603
4/3/1980,1316.151246
4/7/1980,1334.333843
4/8/1980,1323.839429
4/9/1980,1319.679443
4/10/1980,1314.479878
4/11/1980,1321.32523
4/14/1980,1330.227704
4/15/1980,1332.624866
4/16/1980,1349.24933
4/17/1980,1355.677881
4/18/1980,1361.185776
4/21/1980,1368.757105
4/22/1980,1336.387849
4/23/1980,1337.490888
4/24/1980,1333.274826
4/25/1980,1332.646652
4/28/1980,1336.990356
4/29/1980,1336.261885
4/30/1980,1339.243859
5/1/1980,1348.07232
5/2/1980,1346.646508
5/5/1980,1349.074651
5/6/1980,1356.657275
5/7/1980,1363.277187
5/8/1980,1374.983217
5/9/1980,1379.375509
5/12/1980,1381.137324
5/13/1980,1378.829601
5/14/1980,1377.954475
5/15/1980,1378.063398
5/16/1980,1376.733604
5/19/1980,1378.172399
5/20/1980,1380.708079
5/21/1980,1378.121788
5/22/1980,1376.760126
5/23/1980,1377.685929
5/27/1980,1379.001029
5/28/1980,1378.42718
5/29/1980,1390.131827
5/30/1980,1387.333725
6/2/1980,1389.274583
6/3/1980,1390.084696
6/4/1980,1387.243649
6/5/1980,1394.585885
6/6/1980,1395.921401
6/9/1980,1402.521763
6/10/1980,1400.616603
6/11/1980,1401.289793
6/12/1980,1409.218583
6/13/1980,1411.397981
6/16/1980,1416.743394
6/17/1980,1423.215194
6/18/1980,1424.357439
6/19/1980,1436.109563
6/20/1980,1434.772349
6/23/1980,1431.483471
6/24/1980,1431.912386
6/25/1980,1426.286247
6/26/1980,1431.407151
6/27/1980,1430.474972
6/30/1980,1439.264434
7/1/1980,1429.146082
7/2/1980,1424.454075
7/3/1980,1415.001139
7/7/1980,1414.982917
7/8/1980,1422.084693
7/9/1980,1424.624586
7/10/1980,1432.136915
7/11/1980,1424.612181
7/14/1980,1416.045646
7/15/1980,1425.179654
7/16/1980,1424.200453
7/17/1980,1413.049772
7/18/1980,1419.782788
7/21/1980,1420.004182
7/22/1980,1430.892381
7/23/1980,1433.456489
7/24/1980,1431.755863
7/25/1980,1437.976137
7/28/1980,1436.031076
7/29/1980,1423.454092
7/30/1980,1423.817589
7/31/1980,1425.664421
8/1/1980,1428.639227
8/4/1980,1435.406653
8/5/1980,1435.9841
8/6/1980,1428.278345
8/7/1980,1422.501992
8/8/1980,1428.612524
8/11/1980,1425.200797
8/12/1980,1437.15331
8/13/1980,1435.443195
8/14/1980,1422.198929
8/15/1980,1426.980925
8/18/1980,1441.933855
8/19/1980,1439.312572
8/20/1980,1430.360639
8/21/1980,1420.237442
8/22/1980,1423.715092
8/25/1980,1428.736832
8/26/1980,1432.398915
8/27/1980,1441.843035
8/28/1980,1453.093207
8/29/1980,1449.02867
9/2/1980,1443.669165
9/3/1980,1435.935073
9/4/1980,1445.697549
9/5/1980,1445.887537
9/8/1980,1456.527748
9/9/1980,1449.844173
9/10/1980,1446.431947
9/11/1980,1439.597329
9/12/1980,1440.6065
9/15/1980,1442.342295
9/16/1980,1443.637581
9/17/1980,1441.131584
9/18/1980,1455.680215
9/19/1980,1454.976424
9/22/1980,1456.951804
9/23/1980,1469.587735
9/24/1980,1458.16197
9/25/1980,1467.681066
9/26/1980,1478.432694
9/29/1980,1489.349037
9/30/1980,1467.62063
10/1/1980,1454.604519
10/2/1980,1448.351959
10/3/1980,1436.475663
10/6/1980,1424.13996
10/7/1980,1434.958388
10/8/1980,1434.837488
10/9/1980,1443.381442
10/10/1980,1449.699689
10/13/1980,1438.443643
10/14/1980,1443.554011
10/15/1980,1439.035981
10/16/1980,1455.209634
10/17/1980,1453.284389
10/20/1980,1447.830798
10/21/1980,1455.740216
10/22/1980,1447.424439
10/23/1980,1460.38255
10/24/1980,1453.887308
10/27/1980,1466.98733
10/28/1980,1460.452943
10/29/1980,1461.696266
10/30/1980,1473.025574
10/31/1980,1462.90813
11/3/1980,1456.861131
11/5/1980,1454.775902
11/6/1980,1459.408625
11/7/1980,1456.351104
11/10/1980,1453.785712
11/11/1980,1441.45689
11/12/1980,1426.527462
11/13/1980,1416.765836
11/14/1980,1419.012815
11/17/1980,1409.029818
11/18/1980,1398.863077
11/19/1980,1401.997501
11/20/1980,1388.277968
11/21/1980,1395.601698
11/24/1980,1395.658071
11/25/1980,1380.042279
11/26/1980,1375.461214
11/28/1980,1374.44302
12/1/1980,1388.661428
12/2/1980,1385.671936
12/3/1980,1382.029265
12/4/1980,1379.332523
12/5/1980,1390.602955
12/8/1980,1405.285252
12/9/1980,1396.356988
12/10/1980,1406.40774
12/11/1980,1400.838224
12/12/1980,1386.316514
12/15/1980,1386.160743
12/16/1980,1379.95951
12/17/1980,1369.944262
12/18/1980,1380.213803
12/19/1980,1382.178222
12/22/1980,1381.39666
12/23/1980,1389.453189
12/24/1980,1383.128706
12/26/1980,1380.339496
12/29/1980,1388.686704
12/30/1980,1386.877394
12/31/1980,1386.334222
1/2/1981,1384.378389
1/5/1981,1396.158
1/6/1981,1411.863628
1/7/1981,1433.201432
1/8/1981,1444.445645
1/9/1981,1435.579539
1/12/1981,1439.011753
1/13/1981,1440.4427
1/14/1981,1439.458007
1/15/1981,1436.638895
1/16/1981,1434.010267
1/19/1981,1437.363743
1/20/1981,1452.177526
1/21/1981,1447.239682
1/22/1981,1448.66266
1/23/1981,1444.590384
1/26/1981,1450.675503
1/27/1981,1444.409612
1/28/1981,1444.387459
1/29/1981,1444.508731
